gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	celltype_B_cells_memory_activated	celltype_B_cells_naive	celltype_B_cells_naive_activated	celltype_B_cells_oligoclonal	celltype_B_cells_memory	celltype_T_regs	celltype_T8_activated_1	celltype_T_gd	celltype_T4_activated	celltype_NK_CD16_bright	celltype_T4_naive	celltype_T4_memory	celltype_NK_CD16_bright_activated	celltype_T8_memory	celltype_NK_CD56_bright	celltype_NK_CD56_bright_activated	celltype_MAIT_cells	celltype_T8_naive	celltype_MAIT_cells_activated	celltype_T8_activated_2	celltype_Myeloid_cells
IFNB1	P01574	False	IFNB_HUMAN		CPI-SC02A19FC2F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033
CD200	P41217	False	OX2G_HUMAN		CPI-SS0A9E884E0	0.726	0.484	0.846	0.477	0.03	0.331	0.383	0.031	0.828	0.052	0.05	0.079	0.017	0.02	0.0	0.043	0.013	0.02	0.089	0.063	0.256
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0E292C126	0.002	0.004	0.004	0.0	0.0	0.044	0.002	1.315	0.118	7.447	0.105	1.037	2.914	0.244	1.168	0.161	7.854	0.009	3.488	0.136	0.297
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02A0FF87F	0.343	0.806	0.478	0.564	0.423	0.229	0.267	0.306	0.234	0.252	0.142	0.162	0.428	0.245	0.365	0.19	0.353	0.291	0.476	0.209	0.298
TNF	P01375	False	TNFA_HUMAN		CPI-SS02EBC1BB0	1.896	0.286	1.759	0.854	1.152	2.603	3.598	1.976	5.421	0.325	0.051	0.221	0.841	0.794	0.539	1.495	0.488	0.076	8.313	1.93	0.28
DLL1	O00548	False	DLL1_HUMAN		CPI-SS04A5D6B6F	0.003	0.008	0.001	0.0	0.003	0.002	0.003	0.0	0.0	0.009	0.019	0.01	0.04	0.0	0.13	0.054	0.0	0.016	0.005	0.0	0.047
TNF	P01375	False	TNFA_HUMAN		CPI-SS0B81F1BF5	1.896	0.286	1.759	0.854	1.152	2.603	3.598	1.976	5.421	0.325	0.051	0.221	0.841	0.794	0.539	1.495	0.488	0.076	8.313	1.93	0.28
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0AB21032D	0.088	0.04	0.063	0.074	0.173	0.021	0.009	0.0	0.013	0.032	0.015	0.007	0.003	0.002	0.026	0.006	0.0	0.119	0.003	0.032	0.766
TNF	P01375	False	TNFA_HUMAN		CPI-SS09C917D22	1.896	0.286	1.759	0.854	1.152	2.603	3.598	1.976	5.421	0.325	0.051	0.221	0.841	0.794	0.539	1.495	0.488	0.076	8.313	1.93	0.28
TNF	P01375	False	TNFA_HUMAN		CPI-SS03B8E2D7A	1.896	0.286	1.759	0.854	1.152	2.603	3.598	1.976	5.421	0.325	0.051	0.221	0.841	0.794	0.539	1.495	0.488	0.076	8.313	1.93	0.28
ICOSLG	O75144	False	ICOSL_HUMAN		CPI-SS0E4B1484B	0.038	0.135	0.066	0.061	0.02	0.0	0.001	0.0	0.003	0.006	0.004	0.009	0.002	0.006	0.0	0.0	0.0	0.0	0.0	0.001	0.079
TNF	P01375	False	TNFA_HUMAN		CPI-SS04B4619D0	1.896	0.286	1.759	0.854	1.152	2.603	3.598	1.976	5.421	0.325	0.051	0.221	0.841	0.794	0.539	1.495	0.488	0.076	8.313	1.93	0.28
LTA	P01374	False	TNFB_HUMAN		CPI-SS084BE3E4B	4.051	0.473	2.177	1.27	0.788	15.212	33.423	9.116	33.279	1.041	0.621	2.39	2.991	4.374	2.123	6.212	2.447	1.485	28.79	19.634	1.402
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0F9B3B259	0.046	0.131	0.124	0.077	0.079	0.0	0.02	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.01	0.006	0.0	0.0	0.152
TNF	P01375	False	TNFA_HUMAN		CPI-SS08B7D54A3	1.896	0.286	1.759	0.854	1.152	2.603	3.598	1.976	5.421	0.325	0.051	0.221	0.841	0.794	0.539	1.495	0.488	0.076	8.313	1.93	0.28
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0A83A7E30	0.046	0.131	0.124	0.077	0.079	0.0	0.02	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.01	0.006	0.0	0.0	0.152
TNF	P01375	False	TNFA_HUMAN		CPI-SS0E7D5974D	1.896	0.286	1.759	0.854	1.152	2.603	3.598	1.976	5.421	0.325	0.051	0.221	0.841	0.794	0.539	1.495	0.488	0.076	8.313	1.93	0.28
LTA	P01374	False	TNFB_HUMAN		CPI-SS07D9A48A2	4.051	0.473	2.177	1.27	0.788	15.212	33.423	9.116	33.279	1.041	0.621	2.39	2.991	4.374	2.123	6.212	2.447	1.485	28.79	19.634	1.402
TNF	P01375	False	TNFA_HUMAN		CPI-SS048A2311A	1.896	0.286	1.759	0.854	1.152	2.603	3.598	1.976	5.421	0.325	0.051	0.221	0.841	0.794	0.539	1.495	0.488	0.076	8.313	1.93	0.28
LTA	P01374	False	TNFB_HUMAN		CPI-SS0D5C54214	4.051	0.473	2.177	1.27	0.788	15.212	33.423	9.116	33.279	1.041	0.621	2.39	2.991	4.374	2.123	6.212	2.447	1.485	28.79	19.634	1.402
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0DEDA3567	0.533	0.395	1.4	0.764	0.619	0.364	0.162	0.645	0.386	1.296	0.605	0.63	1.819	0.819	2.453	4.855	0.572	0.174	0.383	0.47	1.808
TNF	P01375	False	TNFA_HUMAN		CPI-SS0FBC9234C	1.896	0.286	1.759	0.854	1.152	2.603	3.598	1.976	5.421	0.325	0.051	0.221	0.841	0.794	0.539	1.495	0.488	0.076	8.313	1.93	0.28
TNF	P01375	False	TNFA_HUMAN		CPI-SS034B442CE	1.896	0.286	1.759	0.854	1.152	2.603	3.598	1.976	5.421	0.325	0.051	0.221	0.841	0.794	0.539	1.495	0.488	0.076	8.313	1.93	0.28
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS003610FF9	0.133	0.047	0.086	0.161	0.387	0.79	1.596	3.9	0.947	2.741	0.119	1.415	1.597	3.515	2.973	1.467	2.839	0.401	1.159	1.263	0.16
CCRL2	O00421	False	CCRL2_HUMAN		CPI-SS056BE1011	0.018	0.02	0.096	0.01	0.032	0.011	0.012	0.104	0.017	0.092	0.0	0.009	0.1	0.018	0.019	0.048	0.076	0.037	0.032	0.019	0.285
CCR7	P32248	False	CCR7_HUMAN		CPI-SS098EFF959	4.465	6.672	3.316	4.487	1.92	3.41	2.154	0.704	2.391	0.309	8.222	3.19	0.147	1.041	0.546	0.793	0.604	7.181	0.767	2.129	3.581
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS0F8C664D9	0.133	0.047	0.086	0.161	0.387	0.79	1.596	3.9	0.947	2.741	0.119	1.415	1.597	3.515	2.973	1.467	2.839	0.401	1.159	1.263	0.16
CCR6	P51684	False	CCR6_HUMAN		CPI-SS07F015051	0.133	0.826	0.521	0.663	0.523	0.166	0.006	0.079	0.214	0.014	0.024	0.234	0.014	0.041	0.0	0.042	0.773	0.017	0.709	0.066	0.01
TNFRSF13B	O14836	False	TR13B_HUMAN		CPI-SS0DCA69916	0.455	0.306	0.28	0.379	2.091	0.01	0.0	0.0	0.013	0.071	0.023	0.017	0.018	0.008	0.0	0.029	0.0	0.03	0.0	0.015	0.013
TNFRSF13B	O14836	False	TR13B_HUMAN		CPI-SS0AA47D179	0.455	0.306	0.28	0.379	2.091	0.01	0.0	0.0	0.013	0.071	0.023	0.017	0.018	0.008	0.0	0.029	0.0	0.03	0.0	0.015	0.013
CD27	P26842	False	CD27_HUMAN		CPI-SS0D4BF6CA3	0.029	0.108	0.053	0.04	0.916	0.93	1.687	0.373	0.809	0.052	1.322	1.049	0.022	0.666	0.035	0.037	0.773	1.256	0.292	0.954	0.013
CD40	P25942	False	TNR5_HUMAN		CPI-SS083296041	7.35	2.573	4.647	3.628	2.566	0.045	0.031	0.085	0.052	0.133	0.09	0.029	0.184	0.039	0.023	0.013	0.053	0.083	0.041	0.063	0.889
CD40	P25942	False	TNR5_HUMAN		CPI-SS05834E385	7.35	2.573	4.647	3.628	2.566	0.045	0.031	0.085	0.052	0.133	0.09	0.029	0.184	0.039	0.023	0.013	0.053	0.083	0.041	0.063	0.889
HLA-DRB1	HLADRB1	False	HLADRB1		CPI-SS0EF0750A7	13.431	15.496	19.317	16.46	15.305	0.844	0.148	1.122	0.341	0.761	0.189	0.412	1.361	1.673	1.812	2.174	0.56	0.148	0.804	0.879	9.091
NGFR	P08138	False	TNR16_HUMAN		CPI-SS09F430F14	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007
GPR25	O00155	False	GPR25_HUMAN		CPI-SS0EECD7662	0.003	0.002	0.0	0.0	0.169	0.047	0.003	0.043	0.016	0.104	0.053	0.074	0.081	0.031	0.0	0.0	0.046	0.0	0.022	0.0	0.0
CCL24	O00175	False	CCL24_HUMAN		CPI-SS0B7BC0E4D	0.0	0.0	0.001	0.0	0.014	0.0	0.0	0.006	0.0	0.048	0.0	0.003	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.337
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0CF0E4DE9	0.012	0.036	0.012	0.109	0.072	0.008	0.0	0.02	0.005	0.038	0.014	0.021	0.018	0.014	0.0	0.0	0.0	0.011	0.011	0.0	66.496
CCL24	O00175	False	CCL24_HUMAN		CPI-SS0B0AC1603	0.0	0.0	0.001	0.0	0.014	0.0	0.0	0.006	0.0	0.048	0.0	0.003	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.337
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08BFF4F9B	1.996	0.094	1.433	0.202	0.25	2.872	4.571	16.681	7.124	6.543	0.031	0.688	18.531	8.986	4.575	3.162	1.393	0.483	63.008	34.188	4.034
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0F6B529A1	0.118	0.082	0.122	0.037	0.273	0.638	1.56	56.422	2.982	76.082	0.504	11.827	86.214	70.824	21.94	8.269	39.019	2.615	28.54	47.088	2.33
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS0C6311D2D	0.25	0.003	0.4	0.046	0.022	0.048	0.082	0.969	0.117	0.15	0.0	0.044	1.107	0.164	0.022	0.054	0.107	0.016	5.608	1.81	0.191
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08DA48A5A	1.996	0.094	1.433	0.202	0.25	2.872	4.571	16.681	7.124	6.543	0.031	0.688	18.531	8.986	4.575	3.162	1.393	0.483	63.008	34.188	4.034
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0A021DB6E	0.118	0.082	0.122	0.037	0.273	0.638	1.56	56.422	2.982	76.082	0.504	11.827	86.214	70.824	21.94	8.269	39.019	2.615	28.54	47.088	2.33
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS0817CE2B3	0.25	0.003	0.4	0.046	0.022	0.048	0.082	0.969	0.117	0.15	0.0	0.044	1.107	0.164	0.022	0.054	0.107	0.016	5.608	1.81	0.191
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0DBFB8BEA	0.012	0.036	0.012	0.109	0.072	0.008	0.0	0.02	0.005	0.038	0.014	0.021	0.018	0.014	0.0	0.0	0.0	0.011	0.011	0.0	66.496
CCL5	P13501	False	CCL5_HUMAN		CPI-SS05B7D3407	0.118	0.082	0.122	0.037	0.273	0.638	1.56	56.422	2.982	76.082	0.504	11.827	86.214	70.824	21.94	8.269	39.019	2.615	28.54	47.088	2.33
CXCL1	P09341	False	GROA_HUMAN		CPI-SS052BBD9F9	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.611
CXCL8	P10145	False	IL8_HUMAN		CPI-SS0911EECCC	0.02	0.023	0.007	0.0	0.009	0.0	0.001	0.004	0.009	0.078	0.011	0.019	0.015	0.033	0.0	0.0	0.0	0.0	0.0	0.0	24.904
CXCL5	P42830	False	CXCL5_HUMAN		CPI-SS0ABF41CAA	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.232
CCL8	P80075	False	CCL8_HUMAN		CPI-SS008700E67	0.001	0.005	0.0	0.0	0.0	0.014	0.0	0.006	0.0	0.008	0.0	0.002	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.446
CCL7	P80098	False	CCL7_HUMAN		CPI-SS07EC65CED	0.001	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	1.094
CCL2	P13500	False	CCL2_HUMAN		CPI-SS08B249DBA	0.012	0.036	0.012	0.109	0.072	0.008	0.0	0.02	0.005	0.038	0.014	0.021	0.018	0.014	0.0	0.0	0.0	0.011	0.011	0.0	66.496
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0F3BF2B34	0.118	0.082	0.122	0.037	0.273	0.638	1.56	56.422	2.982	76.082	0.504	11.827	86.214	70.824	21.94	8.269	39.019	2.615	28.54	47.088	2.33
CCL25	O15444	False	CCL25_HUMAN		CPI-SS0CCD89E02	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL13	O43927	False	CXL13_HUMAN		CPI-SS083B5EBAB	0.01	0.005	0.036	0.035	0.004	1.494	0.113	0.283	0.321	0.002	0.0	0.511	0.007	0.217	0.0	0.0	0.01	0.003	0.23	1.147	0.886
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS00AEC3818	0.026	0.004	0.0	0.0	0.011	0.013	0.001	0.0	0.001	0.043	0.0	0.0	0.002	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.905
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0EA05941A	0.118	0.082	0.122	0.037	0.273	0.638	1.56	56.422	2.982	76.082	0.504	11.827	86.214	70.824	21.94	8.269	39.019	2.615	28.54	47.088	2.33
CCL22	O00626	False	CCL22_HUMAN		CPI-SS052B38F1C	6.003	0.026	0.148	0.101	1.952	0.102	0.064	0.063	0.186	0.056	0.049	0.051	0.157	0.116	0.045	0.078	0.042	0.044	0.023	0.21	1.453
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS04641FE5F	0.25	0.003	0.4	0.046	0.022	0.048	0.082	0.969	0.117	0.15	0.0	0.044	1.107	0.164	0.022	0.054	0.107	0.016	5.608	1.81	0.191
CCL22	O00626	False	CCL22_HUMAN		CPI-SS0AEC33FF1	6.003	0.026	0.148	0.101	1.952	0.102	0.064	0.063	0.186	0.056	0.049	0.051	0.157	0.116	0.045	0.078	0.042	0.044	0.023	0.21	1.453
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0CC738ABC	0.299	0.0	0.289	0.032	0.001	0.0	0.001	0.003	0.001	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS0FDAB7BA8	17.406	0.13	5.296	2.543	2.664	0.158	0.055	0.086	0.095	0.076	0.03	0.024	0.22	0.051	0.126	0.137	0.062	0.0	0.066	0.137	2.405
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0CDAC688B	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS09FAC4977	0.299	0.0	0.289	0.032	0.001	0.0	0.001	0.003	0.001	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS080683E15	17.406	0.13	5.296	2.543	2.664	0.158	0.055	0.086	0.095	0.076	0.03	0.024	0.22	0.051	0.126	0.137	0.062	0.0	0.066	0.137	2.405
CXCL1	P09341	False	GROA_HUMAN		CPI-SS08102DC9E	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.611
CXCL8	P10145	False	IL8_HUMAN		CPI-SS0315F51DD	0.02	0.023	0.007	0.0	0.009	0.0	0.001	0.004	0.009	0.078	0.011	0.019	0.015	0.033	0.0	0.0	0.0	0.0	0.0	0.0	24.904
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0F562FEA5	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99
CXCL3	P19876	False	CXCL3_HUMAN		CPI-SS09185EA8F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.841
CCL25	O15444	False	CCL25_HUMAN		CPI-SS039863E62	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL13	O43927	False	CXL13_HUMAN		CPI-SS0C2437E0D	0.01	0.005	0.036	0.035	0.004	1.494	0.113	0.283	0.321	0.002	0.0	0.511	0.007	0.217	0.0	0.0	0.01	0.003	0.23	1.147	0.886
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0747FCACD	0.299	0.0	0.289	0.032	0.001	0.0	0.001	0.003	0.001	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS05A26A1DE	0.005	0.0	0.0	0.0	0.0	0.03	0.0	0.079	0.01	0.009	0.057	0.097	0.011	0.04	0.0	0.0	0.14	0.08	0.0	0.06	0.055
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0CB4F2FE4	0.005	0.0	0.0	0.0	0.0	0.03	0.0	0.079	0.01	0.009	0.057	0.097	0.011	0.04	0.0	0.0	0.14	0.08	0.0	0.06	0.055
XCL1	P47992	False	XCL1_HUMAN		CPI-SS023ABAE18	0.019	0.004	0.049	0.0	0.0	0.031	4.599	2.078	0.363	0.228	0.005	0.131	3.483	0.359	5.935	15.277	0.105	0.085	0.377	1.228	0.86
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS0BF15C2D4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.075	0.053	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.004
WNT11	O96014	False	WNT11_HUMAN		CPI-SS0102731DE	0.001	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.047	0.0	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS07447802E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.009	0.0	0.014	0.0	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SS0D2044B87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS001D0E553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.075	0.053	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.004
WNT11	O96014	False	WNT11_HUMAN		CPI-SS062CEFDBE	0.001	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.047	0.0	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS02CFD3215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.009	0.0	0.014	0.0	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SS0851A1599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS0F5CC57E2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.075	0.053	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.004
WNT11	O96014	False	WNT11_HUMAN		CPI-SS09BDB5618	0.001	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.047	0.0	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0BE97E181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.009	0.0	0.014	0.0	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SS0146C75AD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS010F961E8	0.001	0.002	0.011	0.0	0.012	0.0	0.001	0.006	0.002	0.008	0.0	0.004	0.0	0.006	0.014	0.0	0.0	0.0	0.0	0.0	0.005
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SS02682D84C	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SS0D192A275	0.004	0.042	0.023	0.029	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS05550A895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.075	0.053	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.004
GDF11	O95390	False	GDF11_HUMAN		CPI-SS0331C5A49	0.017	0.018	0.026	0.0	0.02	0.011	0.036	0.119	0.038	0.105	0.04	0.058	0.053	0.078	0.031	0.023	0.069	0.048	0.032	0.099	0.043
WNT1	P04628	False	WNT1_HUMAN		CPI-SS00A6240B6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.009	0.0	0.014	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0DC5ADBF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.009	0.0	0.014	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0EBFE1854	0.006	0.0	0.002	0.011	0.001	0.0	0.003	0.007	0.002	0.0	0.13	0.013	0.0	0.0	0.0	0.0	0.0	0.057	0.03	0.006	0.01
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS05B4EB419	0.002	0.007	0.004	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.006	0.005	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.004
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0659DBE72	0.061	0.083	0.074	0.041	0.18	0.024	0.025	0.023	0.034	0.039	0.084	0.039	0.048	0.025	0.014	0.206	0.085	0.021	0.043	0.031	0.051
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0FC01B947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.014	0.0	0.001	0.009	0.05	0.0	0.0	0.0	0.0	0.012	0.0	0.01
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS0A81A3626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.075	0.053	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.004
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0EB136379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.009	0.0	0.014	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0D8972B21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.009	0.0	0.014	0.0	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0423580E5	0.003	0.008	0.001	0.0	0.003	0.002	0.003	0.0	0.0	0.009	0.019	0.01	0.04	0.0	0.13	0.054	0.0	0.016	0.005	0.0	0.047
JAG1	P78504	False	JAG1_HUMAN		CPI-SS060B82BBC	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.015	0.0	0.002	0.003	0.0	0.013	0.014	0.0	0.0	0.0	0.0	0.106
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0FB5FE587	0.003	0.008	0.001	0.0	0.003	0.002	0.003	0.0	0.0	0.009	0.019	0.01	0.04	0.0	0.13	0.054	0.0	0.016	0.005	0.0	0.047
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0837E9F59	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.015	0.0	0.002	0.003	0.0	0.013	0.014	0.0	0.0	0.0	0.0	0.106
DLL1	O00548	False	DLL1_HUMAN		CPI-SS047232C64	0.003	0.008	0.001	0.0	0.003	0.002	0.003	0.0	0.0	0.009	0.019	0.01	0.04	0.0	0.13	0.054	0.0	0.016	0.005	0.0	0.047
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B99F22A2	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.015	0.0	0.002	0.003	0.0	0.013	0.014	0.0	0.0	0.0	0.0	0.106
SCGB3A1	Q96QR1	False	SG3A1_HUMAN		CPI-SS0F21DBF93	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.019	0.007	0.0	0.0	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0938C6980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.022
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS035E5A708	0.018	0.0	0.002	0.0	0.022	0.019	0.069	0.007	0.034	0.0	0.0	0.004	0.0	0.001	0.0	0.015	0.0	0.004	0.012	0.025	0.0
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS08FAC0A55	0.088	0.04	0.063	0.074	0.173	0.021	0.009	0.0	0.013	0.032	0.015	0.007	0.003	0.002	0.026	0.006	0.0	0.119	0.003	0.032	0.766
PLXNB1	O43157	False	PLXB1_HUMAN		CPI-SS0CCCF7C69	0.003	0.0	0.0	0.0	0.0	0.01	0.001	0.02	0.013	0.048	0.0	0.008	0.017	0.033	0.035	0.012	0.028	0.001	0.007	0.028	0.011
