gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	celltype_NK_CD16_bright	celltype_Monocytes_non-classical	celltype_Monocytes_intermediate	celltype_iNKT_cells	celltype_T4_naive	celltype_TEM_CD8+	celltype_B_cells_memory_activated	celltype_T4_activated	celltype_MAIT_cells	celltype_T_gd	celltype_T_regs	celltype_Monocytes_classical	celltype_B_cells_naive	celltype_Macrophages	celltype_TCM_CD8+	celltype_cDC1	celltype_T4_memory	celltype_TMRA_CD8+	celltype_NK_CD56_bright	celltype_T8_activated	celltype_T8_naive	celltype_Precursor_cells	celltype_NK_CD16_bright_activated	celltype_B_cells_naive_activated	celltype_NK_CD56_bright_activated	celltype_B_cells_memory	celltype_cDC2	celltype_Plasma_cells	celltype_pDC
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC06873D10F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0E3784FFB	0.0	0.012	0.009	0.0	0.002	0.0	0.017	0.001	0.0	0.0	0.001	0.028	0.048	0.036	0.0	0.032	0.001	0.004	0.0	0.0	0.0	0.042	0.011	0.014	0.0	0.016	0.007	0.024	0.0
CDH1	P12830	False	CADH1_HUMAN		CPI-SC0D9B795CC	0.001	0.0	0.0	0.011	0.004	0.005	0.006	0.04	0.0	0.003	0.029	0.0	0.0	0.0	0.001	0.001	0.01	0.006	0.0	0.028	0.002	0.021	0.011	0.005	0.004	0.004	0.02	0.006	0.218
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC028882919	0.001	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.003	0.002	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0C91660AB	0.014	0.34	0.27	0.006	0.005	0.029	0.004	0.001	0.027	0.016	0.002	0.421	0.009	0.405	0.01	0.319	0.014	0.014	0.023	0.001	0.008	0.013	0.001	0.016	0.004	0.009	0.006	0.002	0.0
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0CED85DDE	0.002	0.001	0.001	0.0	0.002	0.0	0.002	0.001	0.0	0.006	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.001	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC07707E049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC0096917A2	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.009	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC0251EEF61	0.0	0.091	0.032	0.007	0.004	0.012	0.002	0.003	0.022	0.011	0.005	0.042	0.002	0.092	0.007	0.137	0.009	0.004	0.024	0.005	0.022	0.0	0.0	0.0	0.0	0.002	0.035	0.0	0.103
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC07F654CB3	0.048	0.065	0.025	0.018	0.039	0.025	0.002	0.01	0.013	0.068	0.012	0.017	0.007	0.067	0.027	0.129	0.035	0.044	0.003	0.02	0.072	0.004	0.014	0.001	0.01	0.01	0.031	0.001	0.051
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC059D160BE	0.0	0.002	0.0	0.01	0.008	0.004	0.002	0.025	0.007	0.001	0.025	0.0	0.0	0.001	0.003	0.0	0.004	0.0	0.0	0.036	0.007	0.0	0.004	0.0	0.003	0.001	0.01	0.005	0.0
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC034D4CF73	0.001	0.0	0.002	0.001	0.015	0.0	0.001	0.001	0.003	0.006	0.002	0.0	0.0	0.001	0.005	0.001	0.005	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC05590EDD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0FCB8DFBB	0.0	0.001	0.006	0.0	0.002	0.0	0.001	0.001	0.0	0.0	0.0	0.005	0.0	0.039	0.0	0.021	0.002	0.0	0.0	0.001	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0DA063880	0.002	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.068	0.0	0.001	0.0	0.0	0.0	0.008	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC01BE5E1F7	0.0	0.006	0.002	0.0	0.0	0.0	0.005	0.001	0.0	0.0	0.002	0.004	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.0	0.0	0.002	0.0	0.01	0.0
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC039737584	0.01	0.009	0.003	0.008	0.054	0.002	0.003	0.013	0.01	0.015	0.011	0.005	0.0	0.003	0.012	0.001	0.022	0.013	0.014	0.006	0.038	0.018	0.006	0.0	0.0	0.013	0.0	0.032	0.0
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC030087D4F	0.003	0.0	0.002	0.0	0.002	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.046	0.0	0.058	0.0
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0CC8A2F79	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.002	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.007	0.072	0.0	0.057	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC0B4771D76	0.0	0.002	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC0B4F620A6	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC027EF0F68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.0
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC0FD500AF3	0.002	0.0	0.0	0.0	0.0	0.002	0.019	0.001	0.0	0.003	0.0	0.0	0.122	0.0	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.008	0.003	0.024	0.0	0.206	0.0	0.05	0.0
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0A210DC1F	0.001	0.013	0.001	0.006	0.008	0.002	0.013	0.009	0.009	0.006	0.021	0.003	0.025	0.005	0.007	0.006	0.011	0.0	0.102	0.012	0.001	0.039	0.006	0.019	0.052	0.017	0.077	0.034	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0423059DF	0.004	0.002	0.0	0.001	0.003	0.013	0.139	0.002	0.0	0.003	0.002	0.002	1.177	0.001	0.0	0.001	0.001	0.0	0.039	0.004	0.001	0.016	0.0	0.113	0.003	0.311	0.003	0.068	0.0
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC09E4E673B	0.002	0.0	0.003	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.001	0.0	0.016	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.004	0.006	0.038
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0A18569E5	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC090152EEE	0.0	0.0	0.0	0.003	0.0	0.0	0.002	0.003	0.013	0.0	0.003	0.0	0.002	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
COL22A1	Q8NFW1	False	COMA1_HUMAN		CPI-SC0AA500B63	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC008D5E4B2	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.158
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC00942962B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC0AD2341AF	0.001	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.003	0.002	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0AE4F5BAB	0.014	0.34	0.27	0.006	0.005	0.029	0.004	0.001	0.027	0.016	0.002	0.421	0.009	0.405	0.01	0.319	0.014	0.014	0.023	0.001	0.008	0.013	0.001	0.016	0.004	0.009	0.006	0.002	0.0
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC075489ADB	0.002	0.001	0.001	0.0	0.002	0.0	0.002	0.001	0.0	0.006	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.001	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC015ECCD97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC09AE93F66	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.009	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC0FB1817EE	0.0	0.091	0.032	0.007	0.004	0.012	0.002	0.003	0.022	0.011	0.005	0.042	0.002	0.092	0.007	0.137	0.009	0.004	0.024	0.005	0.022	0.0	0.0	0.0	0.0	0.002	0.035	0.0	0.103
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0C5B4E222	0.048	0.065	0.025	0.018	0.039	0.025	0.002	0.01	0.013	0.068	0.012	0.017	0.007	0.067	0.027	0.129	0.035	0.044	0.003	0.02	0.072	0.004	0.014	0.001	0.01	0.01	0.031	0.001	0.051
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC044916391	0.0	0.002	0.0	0.01	0.008	0.004	0.002	0.025	0.007	0.001	0.025	0.0	0.0	0.001	0.003	0.0	0.004	0.0	0.0	0.036	0.007	0.0	0.004	0.0	0.003	0.001	0.01	0.005	0.0
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC06DCE672A	0.001	0.0	0.002	0.001	0.015	0.0	0.001	0.001	0.003	0.006	0.002	0.0	0.0	0.001	0.005	0.001	0.005	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC08821B0D2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0CC30CEC0	0.0	0.001	0.006	0.0	0.002	0.0	0.001	0.001	0.0	0.0	0.0	0.005	0.0	0.039	0.0	0.021	0.002	0.0	0.0	0.001	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0D0BFC9F7	0.002	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.068	0.0	0.001	0.0	0.0	0.0	0.008	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC0BCE0B954	0.0	0.006	0.002	0.0	0.0	0.0	0.005	0.001	0.0	0.0	0.002	0.004	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.0	0.0	0.002	0.0	0.01	0.0
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0755F1632	0.01	0.009	0.003	0.008	0.054	0.002	0.003	0.013	0.01	0.015	0.011	0.005	0.0	0.003	0.012	0.001	0.022	0.013	0.014	0.006	0.038	0.018	0.006	0.0	0.0	0.013	0.0	0.032	0.0
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC0FAC9844A	0.003	0.0	0.002	0.0	0.002	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.046	0.0	0.058	0.0
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC08F17FB3E	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.002	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.007	0.072	0.0	0.057	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC037038602	0.0	0.002	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC0519DE925	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC01633DC81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.0
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC086D7EC73	0.002	0.0	0.0	0.0	0.0	0.002	0.019	0.001	0.0	0.003	0.0	0.0	0.122	0.0	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.008	0.003	0.024	0.0	0.206	0.0	0.05	0.0
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0C155763A	0.001	0.013	0.001	0.006	0.008	0.002	0.013	0.009	0.009	0.006	0.021	0.003	0.025	0.005	0.007	0.006	0.011	0.0	0.102	0.012	0.001	0.039	0.006	0.019	0.052	0.017	0.077	0.034	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0E09C8768	0.004	0.002	0.0	0.001	0.003	0.013	0.139	0.002	0.0	0.003	0.002	0.002	1.177	0.001	0.0	0.001	0.001	0.0	0.039	0.004	0.001	0.016	0.0	0.113	0.003	0.311	0.003	0.068	0.0
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC0B09B811A	0.002	0.0	0.003	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.001	0.0	0.016	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.004	0.006	0.038
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC093DFA335	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0FC6454F5	0.0	0.0	0.0	0.003	0.0	0.0	0.002	0.003	0.013	0.0	0.003	0.0	0.002	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
COL22A1	Q8NFW1	False	COMA1_HUMAN		CPI-SC015ED6B05	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC08885876E	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.158
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC0D3C68BD6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC08DBCCFF0	0.001	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.003	0.002	0.0	0.0
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC037A0554C	0.002	0.001	0.001	0.0	0.002	0.0	0.002	0.001	0.0	0.006	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.001	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC09DB9D20A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC03F728659	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.009	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC0549A759B	0.0	0.091	0.032	0.007	0.004	0.012	0.002	0.003	0.022	0.011	0.005	0.042	0.002	0.092	0.007	0.137	0.009	0.004	0.024	0.005	0.022	0.0	0.0	0.0	0.0	0.002	0.035	0.0	0.103
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0F9FB6DCB	0.048	0.065	0.025	0.018	0.039	0.025	0.002	0.01	0.013	0.068	0.012	0.017	0.007	0.067	0.027	0.129	0.035	0.044	0.003	0.02	0.072	0.004	0.014	0.001	0.01	0.01	0.031	0.001	0.051
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC0ECDD1074	0.0	0.002	0.0	0.01	0.008	0.004	0.002	0.025	0.007	0.001	0.025	0.0	0.0	0.001	0.003	0.0	0.004	0.0	0.0	0.036	0.007	0.0	0.004	0.0	0.003	0.001	0.01	0.005	0.0
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC071163509	0.001	0.0	0.002	0.001	0.015	0.0	0.001	0.001	0.003	0.006	0.002	0.0	0.0	0.001	0.005	0.001	0.005	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC0592501EA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0453131F6	0.0	0.001	0.006	0.0	0.002	0.0	0.001	0.001	0.0	0.0	0.0	0.005	0.0	0.039	0.0	0.021	0.002	0.0	0.0	0.001	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC00EAD4C47	0.002	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.068	0.0	0.001	0.0	0.0	0.0	0.008	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC027893337	0.0	0.006	0.002	0.0	0.0	0.0	0.005	0.001	0.0	0.0	0.002	0.004	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.0	0.0	0.002	0.0	0.01	0.0
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0C739EDCE	0.01	0.009	0.003	0.008	0.054	0.002	0.003	0.013	0.01	0.015	0.011	0.005	0.0	0.003	0.012	0.001	0.022	0.013	0.014	0.006	0.038	0.018	0.006	0.0	0.0	0.013	0.0	0.032	0.0
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC04ABF0023	0.003	0.0	0.002	0.0	0.002	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.046	0.0	0.058	0.0
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0886D58EF	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.002	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.007	0.072	0.0	0.057	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC0E509A5C6	0.0	0.002	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC04FA882F7	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC06AD39F88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.0
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC0DC74CBE5	0.002	0.0	0.0	0.0	0.0	0.002	0.019	0.001	0.0	0.003	0.0	0.0	0.122	0.0	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.008	0.003	0.024	0.0	0.206	0.0	0.05	0.0
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0270AA5D9	0.001	0.013	0.001	0.006	0.008	0.002	0.013	0.009	0.009	0.006	0.021	0.003	0.025	0.005	0.007	0.006	0.011	0.0	0.102	0.012	0.001	0.039	0.006	0.019	0.052	0.017	0.077	0.034	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC079D293A2	0.004	0.002	0.0	0.001	0.003	0.013	0.139	0.002	0.0	0.003	0.002	0.002	1.177	0.001	0.0	0.001	0.001	0.0	0.039	0.004	0.001	0.016	0.0	0.113	0.003	0.311	0.003	0.068	0.0
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC073A7317A	0.002	0.0	0.003	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.001	0.0	0.016	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.004	0.006	0.038
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0FCF853DB	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC050F64BB5	0.0	0.0	0.0	0.003	0.0	0.0	0.002	0.003	0.013	0.0	0.003	0.0	0.002	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
COL22A1	Q8NFW1	False	COMA1_HUMAN		CPI-SC0713C9654	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC01E6BE079	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.158
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC0C841033A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SC03AF43F8B	0.01	0.017	0.01	0.074	0.012	0.02	0.28	0.103	0.04	0.065	0.078	0.01	0.032	0.022	0.027	0.015	0.017	0.005	0.02	0.108	0.015	0.286	0.049	0.304	0.107	0.254	0.478	0.213	0.297
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC04BCFC59C	0.001	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.003	0.002	0.0	0.0
